0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,genre
-200.55318,119.65538,-3.604682,31.952965,9.957966,15.293297,0.64860046,0.23646212,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033076,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603546,0.33031368,-2.8295467,-3.2405927,-3.9702775,-4.1449213,-5.2976775,-4.0412197,-0.49672452,-0.5151116,-3.7996187,-3.620617,-4.126988,-2.3464541,0.3584731,1.1631835,0.15516594,-1.1465676,-0.151839,-1.9989066,-2.6148489,-3.5613883,country
-194.26962,151.78432,-3.0342522,29.480587,9.101757,5.9855814,3.784445,3.765722,-5.8694096,1.5940248,-3.7664156,0.92959195,1.9723039,-2.2319498,3.3600001,3.7546601,-1.1347992,2.2319846,3.3677235,-4.13741,-2.760512,-1.1299304,-3.2085366,0.7605537,1.2485229,0.92470986,-0.35221675,0.47087035,1.626067,2.4518857,-2.4530156,-4.010266,0.4494066,1.033341,-1.4482411,-2.4705174,-1.1360693,-1.3121418,-0.874296,-0.78721195,country
-100.73443,106.97025,-27.180391,29.091337,5.039497,-5.4290433,3.2457464,-5.1666436,-5.1038218,-0.8067117,-3.8309824,-2.7171006,-6.651432,-4.670355,-5.6970487,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656,-8.348927,-5.7311873,-4.4667335,-7.402938,-7.041761,-6.35766,-7.862421,-5.0011253,-5.013449,-6.785079,-0.65414965,0.28428018,-1.8146005,-2.7547708,-6.3024297,-5.918281,-2.7174077,-3.9596412,-1.5116917,-1.728797,country
-169.19261,132.80664,-13.484967,31.182266,6.3355885,-3.7656243,-2.0574632,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255016,-1.3873172,-9.508183,-5.418511,-1.906521,-7.168161,-1.4283391,0.15933114,-4.114242,-7.221233,-3.162929,-3.4660194,-3.4145262,-1.6218619,-2.1210043,-4.647885,-8.35629,-4.5544295,-1.1474301,-1.9844661,-6.001404,-4.6478972,0.037562106,0.14710385,0.37637028,0.36311898,-0.14765717,-1.1773225,-3.6435404,country
-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.2560425,-5.670382,0.13195089,-8.836377,-2.6552682,0.7057316,-3.78496,-6.5005155,3.7841282,-5.4310317,-3.0764792,-6.2547703,-1.940013,-0.83493346,-1.433976,-0.49661887,-2.796186,0.031281274,-4.0042167,-0.8883616,0.09186526,-2.6850212,-5.6312957,-3.419334,-4.174358,-3.7957158,0.47211468,-0.4280117,-5.113656,-2.6227582,-0.6596421,-2.0442197,1.3448304,1.0417606,1.2022302,country
-277.1022,128.25644,42.42859,37.69783,12.780972,9.599223,-5.9831166,-7.538272,-8.034319,-4.9423785,-6.5300474,-3.6279535,-7.2284265,-7.452904,-1.5747141,1.3907408,3.0805378,2.5106266,-1.0542908,-2.7523243,-4.5609984,-5.0608172,0.38083208,2.7038178,-2.4488056,-4.8744626,-7.3074737,-14.430364,-6.399246,1.8903086,0.91848785,-1.8655561,-2.1774523,0.741198,3.2200837,3.3307207,-0.7173932,-0.14015734,-1.4209949,-4.885459,country
-130.4947,104.13707,-19.261398,34.153618,5.413921,-2.166884,-0.72687984,-2.8929856,-5.459535,4.080212,-4.4622407,3.523582,2.1470127,0.18757649,2.6818898,-3.0753498,-3.1991122,1.6599616,-0.6806539,-4.3735867,-0.6209434,-1.3043818,-7.2620544,-0.3645172,-3.651572,-3.3588326,4.69328,4.1169605,-2.7401977,-1.0923959,-3.6938863,-1.3120084,-2.1185257,-4.139136,-3.3958185,-1.856198,-0.29011986,0.36240178,-2.5957227,-1.8549243,country
-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.767009,-0.59379196,4.4802604,0.14091596,3.021077,-1.6638006,-5.4229407,-2.8296824,-3.0536504,-0.4980622,-0.11182396,-3.8595042,-2.6508048,0.06327031,-5.73908,-2.1067836,-1.8542778,-2.9349124,-4.1366057,1.5589142,0.41520345,-3.2624905,-5.6059093,-1.9307822,-5.094574,-6.5946946,-2.5099802,-2.2648332,-4.83119,-6.6776752,-0.76090056,-3.3208988,-3.524083,country
-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645404,-1.13313,-1.1071386,-7.8454437,-1.1711785,-4.814018,-3.1399326,-5.0448146,-1.0937082,-0.96363306,-2.4559503,1.1548452,-1.8392487,-2.6223688,-1.9855295,-8.584458,-10.316652,-5.4686546,-5.35019,-8.300267,-1.3394117,-0.32619447,-3.691107,-7.4988313,-6.3867188,-3.2919986,1.0454427,-1.9388702,-3.0158854,-2.1639035,-3.3587916,-3.480125,-0.6858105,country
-153.86736,83.68425,-8.418767,13.969093,13.55185,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.47532374,-3.0259306,-4.5377707,-5.0488076,-4.9258924,-6.1356635,-1.6660153,0.46549764,-1.551539,-1.079739,-3.1876678,-1.8335543,-1.4148189,-3.232292,-0.76283425,-3.0419493,-4.5725875,-4.78955,-1.7940248,1.0318067,-1.8020464,-4.1664705,-0.78310144,-1.3248991,-0.9966631,-0.6903488,-1.1073952,0.407101,-0.012991489,country
-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.4400122,-14.6636305,9.296396,-2.3618505,-3.1564727,0.6094835,-4.4258304,-7.452153,-0.44424576,-3.587983,-5.0256357,-2.523358,-4.751411,-4.2619886,-1.7153345,-4.8588696,-3.4555936,-3.6468616,-5.523327,-3.9326746,-1.4801922,0.028467232,0.29931018,3.217145,1.0953351,-0.5330969,-4.1852946,-3.808128,-4.570637,-0.07142597,0.5412166,-1.13389,-0.6700757,country
-339.7991,97.781006,-9.695911,50.986897,7.8249445,11.747369,0.6847604,2.493835,-4.7754116,0.19351886,-5.9746647,-2.8948967,-6.157009,-1.8445805,-5.355182,-8.306348,-10.728059,-7.740845,-3.443732,-6.962086,-5.593337,-7.3362164,-5.3940625,-2.0458527,0.1102298,-1.999791,-4.8494225,-6.11378,-6.967122,-8.255194,-7.263359,-1.4203185,0.64979804,-4.1545787,-5.6546907,-3.780444,-1.4514446,-0.69615734,-1.4308895,-1.7857333,country
-173.4441,105.05278,1.155317,24.114841,22.12515,2.5424929,-1.5812403,0.17491448,-5.3230443,3.8141825,-4.5238996,-4.5872827,-1.5664961,-2.2571902,-3.857909,-6.458283,-7.4685717,-5.533387,-2.1898673,-2.4518628,-4.83283,-1.3908988,-3.7006896,-1.3244699,-2.0650885,-1.6885782,-2.7588432,-2.052499,-6.57712,-3.8651323,-2.1058028,-0.1269773,-1.3249308,-4.8189573,-3.7773716,0.2577027,-2.235868,-2.4058843,-1.1678393,-1.5400733,country
-118.02856,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.118831,5.738997,-1.9503189,3.163911,5.040857,-1.1298937,2.4367032,-1.4256319,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.009379,-1.332402,-4.4198523,-3.0866249,-4.949008,-4.723362,-1.6514254,-3.6479106,-1.8580365,-0.585458,-4.2119455,-5.737519,-6.555971,-3.036599,-0.83207166,-2.2067769,-2.5856392,-3.2928855,-1.9633089,-2.256145,-2.249832,country
-89.73638,36.286205,11.469535,37.495586,9.199137,3.7405186,2.8403578,6.81154,1.4674554,0.09733825,1.0258602,1.1755474,-3.5642974,-2.0911775,1.7115148,-1.3672682,-4.3769636,-2.6016088,-3.5284464,-4.2272496,-5.1796846,-1.5152832,0.14745206,-1.473422,-1.4277257,0.19078645,-2.2342813,-3.081501,-7.870817,-7.592521,-2.2943988,2.4900026,-0.054369394,-5.504557,-7.876577,-6.593899,-1.7861768,1.1339353,1.7066133,-5.0217314,country
-102.8967,85.32916,-4.324985,30.583778,3.010156,-1.9592187,4.4452953,3.4205205,-4.253563,-1.7713997,-3.970628,-1.3591872,-3.7630885,-5.1772523,-2.8950467,-0.26965043,-7.421149,-4.0963774,-3.450185,-10.1142845,-8.334321,-3.143105,-2.0792584,-2.2707508,1.5099558,-4.247712,-5.1975937,-2.2480052,-2.0888026,-2.818707,-0.9451113,-3.4720428,-2.3961318,0.8003202,-0.51711535,-1.522383,-4.2945166,-2.6862414,-0.6539438,-1.5134864,country
-111.69471,82.26009,13.068496,31.930077,23.68303,-0.53237927,12.029794,3.6602066,-5.7385216,3.3330355,1.4207492,0.7725829,0.5596443,-1.1348552,-1.7467116,0.55844426,-2.3236961,-4.612612,-0.620067,-4.944747,-8.905545,-2.2763867,-2.5355124,-4.8512783,0.10709082,-3.8445258,-5.5180306,-4.166678,-4.4941735,-0.7380222,2.2790442,3.904908,0.624611,-1.5001814,-5.358104,-5.6370845,-3.866422,-4.712343,-1.4676183,-2.819113,country
-101.288086,84.139015,7.751808,30.383913,13.85436,11.632601,-0.111759365,-4.9390707,-2.3706596,-1.9748868,-8.18772,2.8250737,0.5467093,-6.795643,-4.3111024,-4.577833,-9.847294,-5.6903605,-10.405995,-7.5132923,-9.252596,-6.5968566,-5.147749,-2.0462544,-0.61944914,-3.6811943,-1.720511,-2.8414237,-3.4517043,-1.6491524,-0.6615573,-0.76795065,-2.8681757,-4.6826344,-5.461381,-3.9673595,-3.564751,-1.9580333,-0.14591968,-2.84836,country
-101.19903,85.43055,-19.69571,20.584856,9.973624,7.594193,0.104056105,3.405438,0.046411604,1.5777521,-1.450095,-1.2814347,2.1464107,-4.794343,-0.3170538,-0.42996442,-4.8876414,-3.0000093,1.0770749,-1.4569033,-4.7548685,-3.2423892,-3.3195214,-3.420195,-2.1088026,-1.3872783,-5.713298,-3.8361692,-1.8884493,-1.2410417,0.6808731,1.9715551,-0.9009062,-1.7445631,0.25014102,1.3551514,-1.7397851,-1.0897973,0.5215554,-0.8398585,country
-162.72116,119.81048,-2.8799524,20.506132,27.808874,5.485367,6.0409555,1.2045437,-3.6995325,0.3423854,4.411625,-0.4080612,2.4593601,2.1353858,-1.6038625,3.629129,-3.4621623,-2.5598269,5.6417904,-3.654727,2.037905,5.4445543,2.2803018,1.0713985,2.1903598,-2.1371114,-3.4091892,-3.2069306,-0.33200064,-1.7092854,-2.654169,-3.445769,3.437518,3.2564256,0.053269047,-0.8176321,-2.7494228,-3.028098,-3.7437565,-3.1634321,country
-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676307,1.1733667,-0.854297,4.976347,-1.695669,4.845418,-0.15781678,-2.0794044,-0.27295625,-5.311601,0.23376092,-0.1008811,-3.937658,-0.92281747,-1.5810305,0.124918394,3.0592299,-1.2171177,-1.990933,-2.151988,-4.2387133,-1.0083573,0.12129056,-1.0513031,0.4476558,1.1493617,3.7458737,4.623794,-0.18886214,-2.9952395,-4.7874293,-2.9573045,-2.3331542,-2.6147053,country
-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370549,0.36575222,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323166,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.738783,-1.0380152,-2.8514986,-6.7409496,-1.5227624,-4.497862,-0.5813424,-4.006999,-9.304189,-6.782304,-3.836436,-4.3503785,-4.98456,-1.0638865,-2.974374,-4.158473,-3.1141372,-3.4948096,-2.4157336,-0.84145355,-1.7860901,-1.459511,-2.6328597,country
-165.51901,117.87926,-33.606743,42.62332,-1.384882,3.8313904,7.169803,-7.170014,-1.6314924,0.8754549,-12.514056,2.894263,-12.372037,-1.3238245,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898141,-4.136034,-1.8235124,-1.6365821,-8.104546,-2.2324471,-5.022883,-2.7495332,1.9674344,-3.7240322,-9.19167,-11.017449,-7.629777,-2.6056545,-4.311897,-5.099563,-3.5003552,-6.6552267,-3.7273698,-5.6249084,-6.4401684,country
-149.00017,107.24382,11.1901455,26.698795,11.405787,-3.808101,14.028653,-5.892951,-11.049588,2.8112707,-8.445196,3.1889074,-0.7737128,-12.404469,-6.286398,-3.299155,-8.16863,-6.5842876,-3.6775794,-2.967854,-6.451838,-1.6198095,-4.8168683,-0.53314805,-3.8756235,-2.7092085,-0.6728256,-2.1655538,-0.77506834,1.1111363,-0.64714116,-3.2473345,-4.6575685,-5.286854,-4.386989,-1.8306477,-1.9102755,0.71848226,-0.5095632,-1.191063,country
-109.98737,134.74861,-24.026144,19.394617,-4.407176,-4.8148885,-7.800573,-0.3937005,-5.4159317,-2.9570003,0.78146684,-4.776981,-0.17221723,-1.690577,-2.4042227,-1.9624149,-6.938367,-4.0739026,-1.9557137,-5.792825,-4.5939803,-4.1804485,-3.0864613,-2.3244328,-2.8695414,-3.0439358,-4.4171505,0.45850167,0.2643527,0.9903784,-1.8897837,-4.784775,-3.2942483,0.073527396,0.4781645,-0.59072876,-2.2822845,-4.7959757,-5.9844007,-5.0633655,country
-143.12674,121.898,-13.34437,47.777847,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,2.7361474,-9.286326,4.5047164,-8.325129,4.5223846,-6.035288,-2.352378,-6.2277966,-1.1301085,-1.1470711,1.099115,2.615948,0.25850788,6.0089192,4.846693,0.3919982,-1.3598567,-1.940626,-0.32178718,2.5115929,-1.6342509,-0.8028837,-3.3756638,-3.0474274,-3.2773528,-0.12184516,-0.005158746,country
-204.71436,121.91577,-17.742798,46.3246,-1.7955848,17.031994,-14.699761,14.667406,-19.3929,10.903635,-13.47471,1.2002158,-6.2130065,-1.6907123,-8.696857,-2.5127738,-11.3285055,0.16912653,-7.287028,-7.511811,-2.1904233,-9.841043,-9.060549,-13.377586,-8.100988,-10.358185,-3.911628,-1.8606251,-1.5697632,-2.922025,-2.0864832,-1.8888828,4.632849,0.9426817,0.2507894,-4.870749,-5.723819,-2.726627,-2.1084936,0.973496,country
-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.02991,15.491059,-1.1331512,7.8893595,0.49858156,-0.23055416,-3.8699815,4.062503,-3.1115553,3.0031965,-1.4015294,-1.495099,1.4535683,-0.49729,-5.614167,-4.116363,1.1633737,3.939056,5.0243053,1.8450834,-3.000764,-2.2558274,4.2070837,1.7215602,1.6679627,-2.9111507,-2.9810936,-3.856533,-0.9757694,2.4433937,4.1824293,3.6681721,country
-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492682,15.328484,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850342,-9.550154,4.0466037,-5.595068,-0.7083238,-7.8520145,0.16015431,-1.3506558,1.315848,-3.093058,-3.83255,-3.48623,-4.9321566,-3.6618583,-3.0305145,-1.3366947,-1.0682901,-0.78226805,-3.5287066,-0.2374038,-2.7127826,-1.1745775,-0.8763785,-2.7944107,-5.093736,country
-175.0163,115.70678,5.106449,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.749918,-11.4932785,0.9123309,-8.153264,1.1864226,-7.9808745,-5.64686,-1.9503843,-0.2419115,-0.28396162,-0.1833892,3.7788086,-1.9880141,-7.8119035,-4.0880136,1.7446257,4.3696322,0.49538362,-5.1421437,0.54624456,-2.3160338,-0.07497886,-1.4156243,-0.09548908,-0.29198983,-3.979223,-4.003422,country
-82.962616,122.53281,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.533731,-8.706783,10.766552,-4.624802,7.2375846,-7.6094975,5.294872,-5.5172386,-0.17936267,-2.3033905,1.2699792,-3.5168962,-2.192416,-1.889872,-5.518275,-1.6812893,-0.07016235,-2.3880806,-4.1819005,-2.32689,-1.8301061,3.8480973,-0.78609896,-2.2069607,-5.432887,-2.526899,-3.5567653,-1.1473973,-0.42520875,country
-164.79193,123.42043,4.2346554,48.78873,-5.151332,22.84455,-7.8052983,19.294298,-11.024413,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135346,-7.3264365,1.3926399,-8.839242,-3.7414536,0.8766623,0.7521112,-3.4303637,-6.75932,-4.092579,-1.3308828,1.5166496,-3.6149178,-7.0837364,1.9984024,9.474632,4.781123,-1.3143654,-9.361636,-3.6333685,-5.9088693,-2.4937816,2.486454,6.667024,3.1064558,country
-137.88376,121.523895,-13.26719,43.318726,-10.709389,17.858778,-7.9495444,9.089492,-19.792675,9.440965,-19.59838,6.907874,-12.543895,-0.7556317,-9.14944,1.4457074,-8.303117,-3.7529554,-6.868935,-0.48034742,-8.6046,-5.070842,-0.96373963,-0.65649897,0.7704,0.56636107,-1.704853,-5.270111,-7.2088704,-6.8501387,-2.7645605,1.1943371,0.33891362,-5.9610057,-4.4723973,-3.8611345,-2.6878057,-3.457227,-2.1937609,-5.475977,country
-101.38996,120.45385,-0.4065886,49.042423,-15.863627,19.873766,-13.09437,18.574188,-15.706969,15.254118,-5.9068437,6.647349,-10.359329,7.0859585,-8.217058,6.200715,-8.389562,2.92007,-6.6528344,-1.323321,-3.8434296,-1.6202797,-3.3898609,-2.069619,-1.6349051,-5.6394687,0.66530854,-0.01363087,2.5780962,2.8010213,0.8687472,-3.8373528,-5.2922325,-5.792115,-1.9396721,-2.4679391,0.7045761,-0.102824636,-1.2797167,-2.8708572,country
-185.1138,120.50994,29.717457,56.400288,-3.0346622,22.222614,-10.344739,20.05401,-13.685049,9.170437,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.20193,5.912037,-4.4247093,1.5817281,3.9120398,4.4856586,-2.078274,-2.9723935,0.28493422,-11.119874,-6.02057,-3.1042283,-1.1525666,-0.112667665,0.3728976,-4.385718,4.1037316,4.5975666,3.7067962,-0.8403503,-1.8864675,-2.4230669,-5.1768937,-8.099528,country
-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094349,-4.627712,22.772083,-10.941142,13.539126,-6.8097224,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.255473,3.956895,-3.1399353,-4.3878207,-3.0798793,-2.636459,-6.178353,-8.278893,1.5380055,0.95852065,4.9349284,4.2427363,2.8662925,1.0680362,4.503541,-0.34270278,-0.92251277,-2.3942835,-2.1948507,-2.6747706,-1.8394768,1.6546143,2.9302518,-0.9851911,country
-186.39238,135.86008,5.928499,45.8605,-5.7662764,22.786793,-13.002946,17.122374,-13.756379,9.734512,-8.368887,6.659228,-9.09154,5.422999,-6.853948,1.548852,-8.558102,5.447452,-4.363458,-4.7068315,-4.245798,0.047429018,-3.092863,0.3185114,4.2236557,-4.37857,-4.5977907,-6.003865,-0.4752336,0.86458206,2.8809955,-1.128905,-1.0979122,1.5132186,0.7053386,-3.8595867,-5.698253,-7.1449876,-5.932793,-8.380914,country
-94.09417,109.16863,-11.84995,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585613,-10.199127,9.392066,-10.051931,7.8054934,-15.095585,3.2743914,-10.467717,7.547813,-5.5502315,2.2327795,-3.1363037,-0.75792086,-3.5100203,-0.2032598,1.8634256,-5.2987375,-1.8145394,-4.902286,-6.71759,-6.0637326,-0.6181988,-0.60216105,-0.15374045,-3.448407,-1.9680799,-2.5922472,-1.3623047,-4.1634965,0.7825314,1.084188,country
-185.4226,118.46735,17.79529,48.887688,-2.1608062,21.370108,-9.001162,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795716,3.4514766,-6.0777125,1.2669607,-5.9532433,7.072019,-2.168447,4.8688574,5.5179577,1.3681055,0.4451385,2.0359538,7.7840877,1.3382901,-0.30838358,-2.463816,1.8503773,5.007436,4.646402,-6.0927706,-4.9028163,-4.771303,-1.9747214,-3.602156,-3.4581084,-0.8993215,-0.88798374,-0.26079908,country
-217.74222,128.3469,-7.513694,39.265003,-2.5556235,18.173012,-15.166711,16.770924,-15.265888,4.899212,-6.5137625,2.8973584,-11.506306,-0.10554188,-10.6238,2.2620766,-9.167437,6.8667727,6.235955,3.3692794,4.5602636,-1.7122183,-6.925546,-7.241502,5.213065,-1.1236006,0.35642973,-1.424799,-5.4748583,-8.160872,-0.6373467,-2.952301,0.0323261,-8.804817,-4.6376595,-3.3279817,-4.2189693,-1.5903445,0.5514838,5.784955,country
-250.87863,163.09831,-3.8807108,30.153528,5.5764227,7.4960384,4.0248203,-2.1106052,-5.470411,-1.0583411,-9.981245,1.8183817,-8.760416,-7.0439935,-4.215172,-8.841513,-7.404841,-3.3014638,-5.14065,-9.97036,-8.499533,-9.5061455,-6.045834,-6.428818,-2.523612,-3.9411187,-1.9555897,-1.942346,-5.8081174,-6.079702,-2.0357356,0.9139535,-0.8315649,-0.53956294,-1.5153794,-4.1799393,-2.725389,-2.626762,-4.9446106,-4.481211,country
-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766421,16.901648,-11.685101,13.207406,-7.183144,4.735628,-8.202425,2.6096551,-2.9877625,6.8062387,-2.078867,3.292025,0.2834381,-4.21877,-7.7791667,-7.089097,-5.1270905,-4.342164,-1.5724313,-5.3592877,-4.4644175,-7.050891,-4.261122,-0.907208,4.927382,-0.69675505,2.1819208,-1.020104,-2.726967,-3.5059557,-1.0701205,-3.020654,0.17446099,-2.2486756,country
-328.72546,167.05113,12.98839,28.820633,11.246061,14.426724,11.705958,7.8041215,-11.729083,2.385381,-8.347571,-3.857314,-6.7459245,-5.7640853,-8.251607,-4.5495777,-1.0538641,-4.606028,-2.8582494,-2.2324877,-1.5355786,-3.5052238,-3.954983,-3.2440948,-1.5988799,-4.916898,-2.9991395,-2.58178,-4.1275644,-1.3894902,1.5534861,-1.6639944,-1.1887788,-2.4176564,-3.3149376,-4.102152,-4.958359,-4.04285,-2.9522047,1.7869705,country
-229.4689,157.31282,-16.762049,31.879862,-0.11036951,16.656443,1.3551719,12.223305,-3.862505,6.8392315,-4.2632265,1.337568,-5.8956633,-4.034213,-5.2549577,-4.548437,-6.8075137,-4.4060035,-4.17981,-6.349776,-5.3021064,-6.9197936,-4.633666,-0.3334658,-1.5938808,-4.900685,-6.3699327,-8.455382,-4.216696,-0.4194013,3.5393364,-3.3019922,-5.616375,-4.4611483,-0.09121654,-0.72008616,0.66708815,1.4903704,-1.1987907,-5.1209245,country
-217.16394,136.1694,-10.362346,51.38904,2.6122367,15.1277895,-0.6809201,12.287425,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.36028746,-0.55972105,0.36299673,-2.252891,-2.4962318,4.193677,0.35145858,-6.1781325,-8.411091,-1.1888926,-1.3453205,-1.1497616,-3.8287067,-3.5884492,-8.081447,-3.3007166,5.8739734,1.034392,-10.824253,-3.2223818,1.3728001,-1.9096884,-1.4782684,-0.5345756,-1.8953279,-4.36206,-6.5938935,country
-99.32007,117.56864,-29.88463,40.83229,-15.263143,27.98068,-11.955397,13.331403,-11.367625,10.538834,-8.748048,8.41087,-6.8442154,0.43953532,-5.3088655,1.6441802,-7.3530955,0.51846576,-1.4642422,-5.9269967,0.38334107,-1.4237974,-2.319817,-2.5149186,-1.9140557,-4.5262117,-0.04547686,-3.6283042,-2.1620307,-4.3708124,0.40764776,3.866754,3.7056806,-1.5095061,-3.6057715,-3.587524,-2.2864637,-4.119393,-3.030097,-2.0717797,country
-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.60029304,-4.568851,-5.914592,-16.53805,-0.45218396,-16.302252,-4.213608,-16.815842,-4.541953,-8.360623,-9.983513,-7.767914,-8.343301,-6.8449087,-10.199348,-7.1936135,-6.4087157,-6.0941663,-0.05064489,-3.4084733,-7.231537,-5.044864,-5.7657413,-1.2334247,0.61490977,-2.2435565,-4.157463,-3.1969473,-0.3995895,1.3723639,-1.3687619,-2.765064,-4.9416056,-3.053941,-3.528715,country
-96.28298,131.92026,-26.322138,35.982155,-22.80771,14.489158,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,2.9490716,-5.027494,1.5300584,-4.385613,2.545406,-5.3661103,-5.97007,-9.437842,-4.1802206,-4.5337887,-0.7023924,1.4771203,-2.7002954,-4.291842,-7.211196,-5.7791486,-2.119193,1.1457363,-1.4676836,-2.9230604,-6.631607,-3.416385,-2.551302,3.8392987,2.996717,4.4076424,-0.7068778,country
-167.00983,132.44344,-17.294891,46.932304,-3.6503565,20.946672,-8.830444,8.546585,-15.151556,8.105514,-16.944103,6.6470175,-10.924017,1.1016005,-6.29374,-3.6414769,-7.382185,-2.1708148,-3.8498697,-9.6682625,-0.65809774,-4.1269827,-7.8931403,-6.77016,-5.951417,-7.1994047,-2.3108754,0.10928359,-0.76730025,-5.2551637,-4.304127,-2.7945213,2.561022,0.81924844,-1.8054299,-4.852795,-4.5787463,-7.2989984,-2.697393,-0.87982017,country
-207.27617,130.94698,-18.496767,33.299126,-3.9221637,15.393467,-6.383,2.951952,-16.786156,7.0848484,-8.59407,4.7956495,-12.250599,-1.0214049,-4.5420403,-6.0667114,-5.5392537,-2.3645175,-6.528939,-5.8955736,-6.9404526,-8.588792,-6.5302997,-5.026389,-3.8371718,-6.9893184,-0.53624386,-1.7688351,-0.36727566,-1.116464,-5.7438183,-7.4597054,-5.1618533,-1.5357586,2.6438367,-0.70271856,-1.8517613,-5.3982606,-5.3258114,-4.924949,country
-60.84931,105.47066,-16.914595,40.70118,-15.038137,36.0463,-12.818773,17.483316,-16.755318,11.757576,-10.130225,13.194359,-12.209436,2.357671,-12.200347,6.448179,-1.7883275,6.329572,-1.3351495,-2.7925975,-8.611224,-4.580114,-4.3117576,-1.1696683,-5.3480077,-1.5989095,-3.5210814,-7.3964314,-3.4027913,-4.64127,-2.8015983,-2.897134,2.1249888,-2.4562778,-4.1559396,-5.1879888,-1.6015043,2.228786,1.2838006,-6.7112746,country
-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.6515099,4.351795,-13.370459,0.8398633,-13.976324,1.4428531,-7.390412,0.6109413,-3.3870335,-3.5861695,-9.068071,-3.1647353,-4.070173,-7.053117,-4.817473,-7.9689,-4.5578246,-2.6352859,-2.5399656,-5.497773,-4.627711,-7.0993004,-4.343682,-3.2739964,0.03860705,-3.6930823,-4.587289,-2.823866,-3.5935135,-3.8032377,-1.6184362,-3.9650426,-1.8207163,-1.5891087,country
-118.23319,152.94319,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.701762,-10.694594,0.9979591,-6.701846,2.5876033,-9.8034315,0.16060135,-3.4548173,-7.419519,1.5569594,-3.286197,-7.660005,-5.381037,-3.242332,-3.887786,3.9802394,-1.6608726,-3.5732472,-7.377355,0.437368,1.7623546,-1.1978401,-5.2416234,-5.10241,-8.135576,-1.9326085,2.1987007,5.5331135,3.3429797,country
-302.58182,150.15967,-3.7027957,26.923807,-0.26331607,13.522552,7.2485633,4.217868,1.7668283,6.563311,-0.4889705,7.8965797,1.32933,0.4770671,0.07484705,-3.205135,-1.8265171,0.8744352,0.5740032,-3.1530657,-4.892617,-2.866102,-0.9133178,-2.2380707,-0.5596134,-3.3363178,-2.74754,-1.7124654,-0.35445666,-1.9027953,0.11588606,1.1373768,-1.6333299,-1.0704516,-3.7078598,-3.1578538,-1.9369291,-3.9422057,-3.9899096,-1.2513086,country
-229.1472,180.35635,4.5209055,24.184402,1.110934,3.9924355,-5.9960327,1.8722159,-13.136269,0.004707171,-13.499958,1.5836843,-13.435797,-5.6945286,-7.607403,-9.802796,-3.7803762,-4.796636,-4.7147093,-2.963082,-1.7383662,-3.450488,-6.152167,0.12148311,-0.027241237,-2.6225972,-0.7610289,-3.7835023,-4.6939197,-4.670666,-2.78233,-0.71679085,0.4664921,-1.4241337,-2.3398812,-1.4543073,0.51838785,-2.9138594,-2.613524,-3.201887,country
